wellID	condition	group	media	sugar	concentration	supplement	expID	date	contamination	pH	inoculation_growth_time	plate_growth_time	species	strain	strain_origin_date	passage	lab_person	time	OD600
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.25	0.6499999999999999
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.5	0.71
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.5	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.5	0.71
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.5	0.77
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.25	0.55
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.5	0.49000000000000005
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.25	0.6100000000000001
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4	0.6799999999999999
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23.75	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0	-0.009999999999999981
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.25	0.2
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.25	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.75	0.72
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.75	0.52
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12	0.56
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.25	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.5	0.51
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10	0.6200000000000001
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.75	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23.5	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.75	0.10000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13	0.54
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.25	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.25	0.76
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.5	0.75
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.25	0.5800000000000001
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.75	0.74
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.75	0.010000000000000009
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.75	0.32
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.25	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.5	0.55
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.5	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.75	0.49000000000000005
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.75	0.51
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15.25	0.5
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17	0.49000000000000005
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.25	0.6799999999999999
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	24	0.47000000000000003
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.25	0.53
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.5	0.28
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7	0.73
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.5	0.6399999999999999
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15	0.5
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5	0.74
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1	0.020000000000000018
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.25	0.04000000000000001
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.75	0.6300000000000001
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20	0.48000000000000004
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.5	0.6699999999999999
C02	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate26	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8	0.69
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0	-0.003333333333333327
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.25	0.5466666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.5	0.6666666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.25	0.7166666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.5	0.6666666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12	0.5566666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9	0.6366666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.25	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.25	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15.75	0.4966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16	0.4966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.25	0.5966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.5	0.7466666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10	0.6066666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.75	0.6666666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23.25	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.75	0.0966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.5	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.5	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.75	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.25	-0.003333333333333327
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.25	0.6866666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.25	0.6266666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.75	0.5566666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.25	0.7366666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.75	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.5	0.5866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.5	0.05666666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.25	0.5966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.5	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2	0.1466666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.25	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.75	0.6466666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	24	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.5	0.5666666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7	0.7266666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14	0.5166666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.25	0.5166666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.75	0.7466666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.5	0.5066666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.25	0.03666666666666668
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.75	0.5766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4	0.6766666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.75	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11	0.5766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.75	0.7366666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.5	0.006666666666666682
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.75	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.5	0.7066666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.25	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.75	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.5	0.5366666666666666
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.5	0.4966666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.75	0.4866666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6	0.7466666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.75	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22	0.4766666666666667
C03	YCFA_d_lac	YCFA_d_lac	YCFA	d_lactate	0.01	NA	lactate_combo_plate27	2025-08-19T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.25	0.17666666666666667
