group	media	sugar	species	strain	condition	time	mean	n	sd	se	sample_id
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	13	0.8411111111111111	3	0.1784293614768518	0.10301623987999342	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	13.25	0.8344444444444444	3	0.1798867956778909	0.10385768990828953	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	13.5	0.8344444444444444	3	0.1798867956778909	0.10385768990828953	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	13.75	0.8344444444444444	3	0.1798867956778909	0.10385768990828953	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	14	0.8211111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	14.25	0.8111111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	14.5	0.8111111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	14.75	0.8011111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	15	0.8011111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	15.25	0.8011111111111111	3	0.1854823541572182	0.10708828710259544	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	15.5	0.7944444444444444	3	0.18715214646358172	0.10805234214016518	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	15.75	0.7777777777777778	3	0.19108849995437935	0.11032499688770271	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	16	0.7777777777777778	3	0.19108849995437935	0.11032499688770271	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	16.25	0.7744444444444444	3	0.18715214646358172	0.10805234214016518	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	16.5	0.7711111111111111	3	0.1927961886821687	0.11131093143438398	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	16.75	0.7544444444444444	3	0.18715214646358172	0.10805234214016518	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	17	0.7577777777777778	3	0.18898363636784754	0.10910975332941113	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	17.25	0.7577777777777778	3	0.18898363636784754	0.10910975332941113	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	17.5	0.7477777777777778	3	0.18898363636784743	0.10910975332941107	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	17.75	0.7477777777777778	3	0.18898363636784743	0.10910975332941107	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	18	0.7377777777777778	3	0.18898363636784743	0.10910975332941107	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	18.25	0.7244444444444444	3	0.19466019776161886	0.11238711757817645	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	18.5	0.7244444444444444	3	0.19466019776161886	0.11238711757817645	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	18.75	0.7244444444444444	3	0.19466019776161886	0.11238711757817645	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	19	0.7177777777777777	3	0.19667608263711545	0.11355098925369969	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	19.25	0.7077777777777777	3	0.19667608263711545	0.11355098925369969	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	19.5	0.701111111111111	3	0.190972171717165	0.11025783474863265	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	19.75	0.6944444444444444	3	0.1931129011552377	0.11149378546596608	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	20	0.6944444444444444	3	0.1931129011552377	0.11149378546596608	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	20.25	0.6911111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	20.5	0.6911111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	20.75	0.6744444444444444	3	0.1931129011552377	0.11149378546596608	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	21	0.6711111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	21.25	0.6711111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	21.5	0.6611111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	21.75	0.6611111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	22	0.6511111111111111	3	0.19883922409081425	0.11479987955428794	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	22.25	0.6411111111111112	3	0.1988392240908142	0.1147998795542879	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	22.5	0.6377777777777778	3	0.1954008226223254	0.11281471754087388	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	22.75	0.6344444444444445	3	0.20114487132228664	0.11613104560403484	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	23	0.6344444444444445	3	0.20114487132228664	0.11613104560403484	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	23.25	0.6211111111111112	3	0.1978308293392034	0.114217682572996	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	23.5	0.6144444444444445	3	0.20114487132228664	0.11613104560403484	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	23.75	0.6144444444444445	3	0.20114487132228664	0.11613104560403484	02_5
sucrose	BMAA	sucrose	A. hadrus	CM02_05	sucrose	24	0.6111111111111112	3	0.1978308293392034	0.114217682572996	02_5
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	0	0.03555555555555556	3	0.024113927126900792	0.013922182317935192	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	0.25	-0.01777777777777778	3	0.01018350154434634	0.005879447357921329	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	0.5	-0.01777777777777778	3	0.018358568490953683	0.01059932446018829	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	0.75	-0.01777777777777778	3	0.018358568490953683	0.01059932446018829	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	1	-0.024444444444444453	3	0.02341256389522832	0.013517250067329385	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	1.25	-0.02777777777777779	3	0.028349668493717957	0.016367688736284716	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	1.5	-0.02777777777777779	3	0.028349668493717957	0.016367688736284716	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	1.75	-0.03777777777777778	3	0.028349668493717985	0.016367688736284733	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	2	-0.034444444444444465	3	0.03338884266959273	0.019277057303219425	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	2.25	-0.03777777777777778	3	0.028349668493717985	0.016367688736284733	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	2.5	-0.0377777777777778	3	0.03834540872608313	0.022138732050190322	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	2.75	-0.04444444444444445	3	0.03892062197363782	0.02247083157350746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	3	-0.0377777777777778	3	0.03834540872608313	0.022138732050190322	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	3.25	-0.04444444444444445	3	0.04337604732431811	0.02504317259907701	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	3.5	-0.051111111111111086	3	0.043503937667670904	0.025117010123238498	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	3.75	-0.051111111111111086	3	0.043503937667670904	0.025117010123238498	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	4	-0.04777777777777777	3	0.04834291092846021	0.027910792637956604	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	4.25	-0.04777777777777777	3	0.04834291092846021	0.027910792637956604	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	4.5	-0.05444444444444443	3	0.04880042501332837	0.02817493851801328	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	4.75	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	5	-0.05777777777777776	3	0.048342910928460235	0.02791079263795662	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	5.25	-0.05444444444444443	3	0.04337604732431811	0.02504317259907701	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	5.5	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	5.75	-0.05444444444444444	3	0.058720934496550296	0.0339025473386497	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	6	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	6.25	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	6.5	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	6.75	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	7	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	7.25	-0.06777777777777777	3	0.05834126930144483	0.03368334753605362	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	7.5	-0.061111111111111095	3	0.05347204184673766	0.03087209775433292	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	7.75	-0.06777777777777777	3	0.05834126930144483	0.03368334753605362	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	8	-0.06777777777777777	3	0.05834126930144483	0.03368334753605362	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	8.25	-0.06777777777777777	3	0.05834126930144483	0.03368334753605362	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	8.5	-0.07444444444444444	3	0.05872093449655032	0.03390254733864971	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	8.75	-0.06777777777777777	3	0.05834126930144483	0.03368334753605362	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	9	-0.07111111111111111	3	0.05853140973807081	0.033793125168323467	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	9.25	-0.07111111111111111	3	0.05853140973807081	0.033793125168323467	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	9.5	-0.07444444444444444	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	9.75	-0.07444444444444444	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	10	-0.07444444444444444	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	10.25	-0.07444444444444444	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	10.5	-0.08444444444444445	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	10.75	-0.08111111111111112	3	0.06345018460119664	0.03663298115963233	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	11	-0.07777777777777778	3	0.06379945431091379	0.036834632120557306	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	11.25	-0.08111111111111112	3	0.06850250063021496	0.039549937179017114	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	11.5	-0.08111111111111112	3	0.06850250063021496	0.039549937179017114	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	11.75	-0.08111111111111112	3	0.06850250063021496	0.039549937179017114	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	12	-0.08111111111111112	3	0.06850250063021496	0.039549937179017114	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	12.25	-0.08444444444444445	3	0.06336256635281451	0.036582394740342986	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	12.5	-0.08111111111111112	3	0.06850250063021496	0.039549937179017114	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	12.75	-0.08444444444444443	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	13	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	13.25	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	13.5	-0.08444444444444443	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	13.75	-0.08444444444444443	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	14	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	14.25	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	14.5	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	14.75	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	15	-0.08444444444444443	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	15.25	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	15.5	-0.0911111111111111	3	0.07343427396381472	0.042397297840753155	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	15.75	-0.0911111111111111	3	0.07343427396381472	0.042397297840753155	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	16	-0.08777777777777777	3	0.06834010806525238	0.03945617978792158	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	16.25	-0.0911111111111111	3	0.07343427396381472	0.042397297840753155	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	16.5	-0.08444444444444443	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	16.75	-0.09444444444444444	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	17	-0.09777777777777778	3	0.07833924327587702	0.04522918319343918	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	17.25	-0.0911111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	17.5	-0.09444444444444444	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	17.75	-0.09777777777777776	3	0.07373626676905362	0.042571653468151165	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	18	-0.10444444444444444	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	18.25	-0.09777777777777776	3	0.07373626676905362	0.042571653468151165	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	18.5	-0.09777777777777776	3	0.07373626676905362	0.042571653468151165	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	18.75	-0.1011111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	19	-0.10444444444444444	3	0.07335858151219586	0.042353596783435386	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	19.25	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	19.5	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	19.75	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	20	-0.10777777777777776	3	0.07373626676905362	0.042571653468151165	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	20.25	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	20.5	-0.1111111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	20.75	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	21	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	21.25	-0.1111111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	21.5	-0.11444444444444445	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	21.75	-0.1111111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	22	-0.10444444444444444	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	22.25	-0.11444444444444445	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	22.5	-0.11777777777777777	3	0.08368813358955803	0.04831736645590869	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	22.75	-0.12111111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	23	-0.11444444444444445	3	0.07904522849703297	0.04563678395091746	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	23.25	-0.11777777777777777	3	0.08368813358955803	0.04831736645590869	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	23.5	-0.11777777777777777	3	0.08368813358955803	0.04831736645590869	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	23.75	-0.12111111111111111	3	0.07848094838404582	0.04531099667578598	02_91A
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. caccae	CM02_91A	chondroitin_sodium_sulfate	24	-0.11777777777777777	3	0.08368813358955803	0.04831736645590869	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	0	0.021111111111111098	3	0.011706281947614148	0.006758625033664685	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	0.25	-0.0022222222222222365	3	0.00384900179459753	0.0022222222222222365	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	0.5	-0.018888888888888917	3	0.008388704928078635	0.004843221048378541	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	0.75	-0.018888888888888917	3	0.008388704928078635	0.004843221048378541	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	1	-0.022222222222222254	3	0.013471506281091299	0.007777777777777796	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	1.25	-0.022222222222222254	3	0.010715167512214411	0.006186404847588923	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	1.5	-0.018888888888888917	3	0.008388704928078635	0.004843221048378541	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	1.75	-0.015555555555555581	3	0.005091750772173164	0.002939723678960661	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	2	-0.022222222222222254	3	0.013471506281091299	0.007777777777777796	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	2.25	-0.025555555555555592	3	0.013877773329774246	0.00801233616769777	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	2.5	-0.018888888888888917	3	0.008388704928078635	0.004843221048378541	02_91A
d_trehalose	BMAA	d_trehalose	A. caccae	CM02_91A	d_trehalose	2.75	-0.018888888888888917	3	0.008388704928078635	0.004843221048378541	02_91A
